97/10/23 14:35:32  27.99N  53.92E  33.0 4.9Mb B  SOUTHERN IRAN
97/10/23 16:09:06  18.45S 179.77W 500.0 4.3Mb    FIJI ISLANDS REGION
97/10/24 08:35:16  31.17N  87.25W   5.0 4.9Mb A  ALABAMA
97/10/24 11:50:12  57.33N 119.81E  10.0 4.7Mb B  EAST OF LAKE BAYKAL, RUSSIA
97/10/25 00:38:43  40.45N  26.27E  10.0 4.3Mb A  TURKEY
97/10/25 04:30:49  51.36N 175.77W  33.0 4.5Mb B  ANDREANOF ISL, ALEUTIAN IS.
97/10/25 05:18:37  17.28S 179.05W 600.0 4.8Mb C  FIJI ISLANDS REGION
97/10/25 08:54:47  39.61N 122.10W  10.0 3.9Ml A  NORTHERN CALIFORNIA
97/10/25 09:54:59  22.62N  45.07W  10.0 5.3Mb A  NORTHERN MID-ATLANTIC RIDGE
97/10/25 10:50:13  51.94N 173.23W  33.0 4.5Mb A  ANDREANOF ISL, ALEUTIAN IS.
97/10/26 01:35:38  26.29S  69.98W  57.9 4.9Mb B  NORTHERN CHILE
97/10/26 05:43:47  23.94S  66.52W 196.9 4.5Mb B  JUJUY PROVINCE, ARGENTINA
97/10/26 08:43:30   7.17N 127.37E  33.0 5.7Mb A  PHILIPPINE ISLANDS REGION
97/10/26 10:44:04  41.08N 125.32W  10.0 5.2Mb A  OFF COAST OF N CALIFORNIA
97/10/26 13:55:33  54.03S 132.18W  10.0 5.6Mb C  PACIFIC-ANTARCTIC RIDGE
97/10/26 19:06:43  39.57N 140.31E 118.8 5.4Mb A  EASTERN HONSHU, JAPAN
97/10/26 23:27:12  31.10N  87.30W  10.0 3.7Lg    ALABAMA
97/10/27 03:51:33  57.78N 152.33W  33.0 3.7Ml B  KODIAK ISLAND REGION
97/10/27 09:32:59  30.56S 178.84W  33.0 5.5Mb B  KERMADEC ISLANDS, NEW ZEALAND
97/10/27 15:44:55  52.95N 171.80W 122.5 5.1Mb A  FOX ISLANDS, ALEUTIAN ISLANDS
97/10/28 06:15:18   4.32S  76.63W 124.5 6.5Mb A  NORTHERN PERU
97/10/28 11:05:08  37.70N 118.84W   5.0 3.6Ml A  CALIFORNIA-NEVADA BORDER REG
97/10/28 11:44:18  47.67N  69.92W  18.0 4.4Lg    GASPE PENINSULA, CANADA
97/10/29 02:40:00  17.51N  83.63W  10.0 5.1Mb A  CARIBBEAN SEA
97/10/29 08:37:56  18.68S  69.09W 134.3 4.8Mb B  NORTHERN CHILE
97/10/29 10:00:26  37.63N 118.40W  10.0 3.9Ml A  CALIFORNIA-NEVADA BORDER REG
97/10/30 02:02:52  29.51N  89.57E  33.0 5.2Mb B  XIZANG
97/10/30 06:35:58  37.89N 118.18W   5.0 3.5Ml A  CALIFORNIA-NEVADA BORDER REG
97/10/30 07:05:18  30.74S  71.27W  33.0 5.0Mb B  NEAR COAST OF CENTRAL CHILE
97/10/30 21:11:08  36.69N 121.04W  10.0 3.9Ml A  CENTRAL CALIFORNIA
97/10/31 13:00:07  24.16N 123.29E  33.0 5.2Mb C  SOUTHWESTERN RYUKYU ISLANDS
97/10/31 17:15:41  36.10N  70.83E 107.4 5.1Mb B  HINDU KUSH REGION, AFGHANISTAN
97/11/01 03:46:33  36.51N  70.73E 203.4 5.2Mb A  HINDU KUSH REGION, AFGHANISTAN
97/11/01 13:16:26  12.43S  76.93W  75.3 4.9Mb B  NEAR COAST OF PERU
97/11/02 08:51:54  37.81N 118.14W   5.0 5.5Ml A  CALIFORNIA-NEVADA BORDER REG
97/11/02 20:53:24  37.85N 118.24W   5.0 3.4Ml A  CALIFORNIA-NEVADA BORDER REG
97/11/02 21:02:53  37.86N 118.20W   5.0 2.9Ml A  CALIFORNIA-NEVADA BORDER REG
97/11/02 21:21:50  37.88N 118.16W   5.0 3.5Ml A  CALIFORNIA-NEVADA BORDER REG
97/11/02 21:53:57   5.05N  77.20W  33.0 4.8Mb B  NEAR WEST COAST OF COLOMBIA
97/11/02 22:29:45  37.86N 118.19W   5.0 3.6Ml A  CALIFORNIA-NEVADA BORDER REG
97/11/02 22:58:04  37.84N 118.23W   5.0 3.1Ml A  CALIFORNIA-NEVADA BORDER REG
97/11/02 23:12:09  15.13N 104.48W  33.0 4.5Mb B  OFF COAST OF MICHOACAN, MEXICO
97/11/03 00:05:39  37.88N 118.18W   5.0 3.4Ml A  CALIFORNIA-NEVADA BORDER REG
97/11/03 01:08:11  37.87N 118.22W   5.0 2.8Ml A  CALIFORNIA-NEVADA BORDER REG
97/11/03 02:14:50  37.82N 118.18W   5.0 2.8Ml A  CALIFORNIA-NEVADA BORDER REG
97/11/03 02:29:51  28.99N  85.29E  33.0 5.4Mb A  NEPAL
97/11/03 03:10:55  37.85N 118.14W   5.0 3.0Ml A  CALIFORNIA-NEVADA BORDER REG
97/11/03 03:19:53  37.84N 118.23W   5.0 2.9Ml A  CALIFORNIA-NEVADA BORDER REG
97/11/03 05:20:53  37.85N 118.20W   5.0 2.9Ml    CALIFORNIA-NEVADA BORDER REG
97/11/03 06:17:05  37.85N 118.20W   5.0 3.4Ml    CALIFORNIA-NEVADA BORDER REG
97/11/03 06:21:14  37.85N 118.20W   5.0 3.2Ml    CALIFORNIA-NEVADA BORDER REG
97/11/03 09:27:26  37.85N 118.20W   5.0 2.9Ml    CALIFORNIA-NEVADA BORDER REG
97/11/03 11:13:51  37.85N 118.20W   5.0 3.0Ml    CALIFORNIA-NEVADA BORDER REG
97/11/03 12:24:52  37.85N 118.20W   5.0 2.9Ml    CALIFORNIA-NEVADA BORDER REG
97/11/03 19:17:57   6.53S 128.89E 199.8 5.4Mb B  BANDA SEA
97/11/03 20:12:51  30.84S  71.17W  45.0 5.6Mb A  NEAR COAST OF CENTRAL CHILE
97/11/03 21:37:15  19.82S 175.56W 152.0 5.0Mb B  TONGA ISLANDS
97/11/04 14:36:20  34.12N 117.40W   5.0 3.6Ml A  SOUTHERN CALIFORNIA
97/11/05 01:42:36  64.86N 155.41W   5.0 4.7Mb A  CENTRAL ALASKA
97/11/05 03:52:25  53.42N 173.64W  33.0 4.2Mb B  ANDREANOF ISL, ALEUTIAN IS.
97/11/05 12:22:55  34.70N  24.20E  33.0 5.4Mb A  CRETE
97/11/05 17:49:28  39.93N 120.86W   5.0 4.5Ml A  NORTHERN CALIFORNIA
97/11/05 20:04:35  43.13N 144.27E 116.2 4.9Mb B  HOKKAIDO, JAPAN  REGION
97/11/05 21:10:26  38.42N  22.40E  10.0 5.6Mb A  GREECE
97/11/05 23:00:07  37.20N 117.86W   5.0 4.3Ml A  CALIFORNIA-NEVADA BORDER REG
97/11/05 23:45:35  28.21N 142.63E  33.0 5.5Ms B  BONIN ISLANDS REGION
97/11/06 02:34:30  46.79N  71.27W  10.0 5.0Mb A  SOUTHERN QUEBEC, CANADA
97/11/06 04:33:42  34.99N 116.98W   5.0 3.7Ml A  SOUTHERN CALIFORNIA
97/11/06 17:29:07  11.46N  85.97W 113.0 5.3Mb A  NICARAGUA
97/11/06 21:00:12  46.06N 110.93W  10.0 4.0Ml A  MONTANA
97/11/06 21:43:54  13.23S 174.82E  33.0 5.3Mb B  FIJI ISLANDS REGION
97/11/06 22:46:04  47.36N 152.21E 108.2 4.6Mb B  KURIL ISLANDS
97/11/07 04:24:23  52.73N 165.00W  33.0 4.8Mb A  SOUTH OF ALASKA
97/11/07 08:58:28  37.89N 118.19W   5.0 3.5Ml A  CALIFORNIA-NEVADA BORDER REG
97/11/07 12:54:43  37.63N 118.90W   5.0 2.8Ml A  CALIFORNIA-NEVADA BORDER REG
97/11/07 15:17:50  37.62N 118.90W   5.0 3.3Ml A  CALIFORNIA-NEVADA BORDER REG
97/11/07 16:32:26  35.74N 117.61W   5.0 3.2Ml A  CENTRAL CALIFORNIA
97/11/07 18:18:00  23.77S  66.65W 200.0 4.6Mb B  JUJUY PROVINCE, ARGENTINA
97/11/08 10:35:28  51.41N 179.06W  33.0 4.3Mb    ANDREANOF ISL, ALEUTIAN IS.
97/11/08 12:14:38  48.41N 154.58E  33.0 5.2Mb B  KURIL ISLANDS
97/11/08 15:31:51  42.82N  13.26E  10.0 4.8Mb B  CENTRAL ITALY
97/11/08 16:30:43  32.38N 115.25W   6.0 3.4Ml    CALIF.-BAJA CALIF. BORDER REG
97/11/09 00:24:57  34.38N  88.33E  33.0 4.7Mb C  XIZANG
97/11/09 19:00:20  51.30N 178.11W  33.0 4.9Mb B  ANDREANOF ISL, ALEUTIAN IS.
97/11/09 20:23:41  29.67S  71.36W  28.3 5.2Mb C  NEAR COAST OF CENTRAL CHILE
97/11/09 22:26:51  56.97N  34.30W  10.0 4.8Mb B  NORTH ATLANTIC OCEAN
97/11/09 22:56:43  13.65N  88.96W 190.8 5.7Mb A  EL SALVADOR
97/11/10 01:35:44  37.88N 118.20W   5.0 3.8Ml A  CALIFORNIA-NEVADA BORDER REG
97/11/10 02:07:27  10.48N  62.71W  10.0 4.7Mb C  NEAR COAST OF VENEZUELA
97/11/10 05:40:01  37.84N 118.18W   5.0 3.3Ml A  CALIFORNIA-NEVADA BORDER REG
97/11/10 14:13:05  31.00S  71.11W  63.3 5.0Mb B  NEAR COAST OF CENTRAL CHILE
97/11/10 16:36:58  37.86N 118.16W   5.0 3.4Ml A  CALIFORNIA-NEVADA BORDER REG
97/11/10 19:04:20  12.15N 145.66E  33.0 5.5Mb B  SOUTH OF MARIANA ISLANDS
97/11/10 23:05:24  37.61N 118.90W   5.0 3.0Ml A  CALIFORNIA-NEVADA BORDER REG
97/11/10 23:06:44  31.30N 140.52E  86.0 5.7Mb A  SOUTH OF HONSHU, JAPAN
97/11/11 03:06:21  63.06N 150.71W 119.1 4.4Mb A  CENTRAL ALASKA
97/11/11 03:43:08  31.61N 140.44E  85.3 5.0Mb C  SOUTH OF HONSHU, JAPAN
97/11/11 10:09:03  29.26N 142.61E  33.0 5.1Mb B  SOUTH OF HONSHU, JAPAN
97/11/11 16:29:08  33.47N 118.04W   5.0 3.0Ml A  SOUTHERN CALIFORNIA
97/11/11 17:32:18  31.70N 140.54E  80.4 4.9Mb B  SOUTH OF HONSHU, JAPAN
97/11/11 19:59:48  43.55N 146.91E  80.5 4.9Mb A  KURIL ISLANDS
97/11/11 20:33:52  37.89N 118.15W   5.0 3.5Ml A  CALIFORNIA-NEVADA BORDER REG
97/11/12 03:26:36  35.83S 105.02W  10.0 5.0Mb B  SOUTHERN EAST PACIFIC RISE
97/11/12 16:26:54  39.13N  20.49E  10.0 5.0Mb A  GREECE-ALBANIA BORDER REGION
97/11/12 22:03:06  43.38N 137.49E 276.6 4.9Mb B  EASTERN SEA OF JAPAN
97/11/13 06:12:13  51.42N 177.78W  33.0 4.9Mb A  ANDREANOF ISL, ALEUTIAN IS.
97/11/13 16:41:42  45.82N 111.09W   4.6 3.2Ml    MONTANA
97/11/13 17:58:43  43.19N  28.98W  10.0 5.1Mb B  NORTHERN MID-ATLANTIC RIDGE
97/11/13 19:16:00  31.82N 140.83E 116.6 4.6Mb B  SOUTH OF HONSHU, JAPAN
97/11/13 19:42:22  37.64N 118.94W   5.0 4.1Ml A  CALIFORNIA-NEVADA BORDER REG
97/11/13 23:23:03  37.65N 118.91W   5.0 3.1Ml A  CALIFORNIA-NEVADA BORDER REG
97/11/14 03:44:11  40.19N  76.29W   5.0 3.0Lg C  PENNSYLVANIA
97/11/14 10:18:19   0.67N  27.02W  10.0 5.3Ms A  CENTRAL MID-ATLANTIC RIDGE
97/11/14 22:14:11  46.93N 121.91W   9.5 2.7Md    WASHINGTON
97/11/14 23:37:06  39.53N 120.29W   5.0 3.5Ml A  NORTHERN CALIFORNIA
97/11/15 06:00:20  37.19N 117.77W   5.0 5.3Md A  CALIFORNIA-NEVADA BORDER REG
97/11/15 06:42:29  37.22N 117.88W   5.0 3.8Md A  CALIFORNIA-NEVADA BORDER REG
97/11/15 07:05:16  43.91N 144.94E 160.9 5.7Mb A  HOKKAIDO, JAPAN  REGION
97/11/15 10:56:43  16.04S 176.06W 362.0 4.9Mb B  FIJI ISLANDS REGION
97/11/15 12:12:41  56.44N 156.71W  38.2 3.8Mb B  ALASKA PENINSULA
97/11/15 18:59:24  15.15S 167.33E 123.2 6.6Ms A  VANUATU ISLANDS
97/11/16 08:27:56   0.64N  85.77W  10.0 4.8Mb B  OFF COAST OF ECUADOR
97/11/16 17:25:57  38.83N 122.88W   3.6 2.9Md    NORTHERN CALIFORNIA
97/11/17 13:58:53  52.41N 170.19W  33.0 4.7Mb A  FOX ISLANDS, ALEUTIAN ISLANDS
97/11/17 15:58:29  52.60N 170.17W  33.0 4.2Mb B  FOX ISLANDS, ALEUTIAN ISLANDS
97/11/17 16:55:56   6.86N  94.20E  66.6 5.1Mb C  NICOBAR ISLANDS, INDIA
97/11/18 01:53:05  46.17N 120.39W  10.0 3.8Ml A  WASHINGTON
97/11/18 13:07:41  37.32N  21.01E  33.0 6.4Ms B  SOUTHERN GREECE
97/11/18 15:23:31  37.24N  21.63E  33.0 5.2Mb B  SOUTHERN GREECE
97/11/18 15:41:29  28.96S 177.58W  52.3 5.8Mb B  KERMADEC ISLANDS REGION
97/11/19 10:34:18   3.49N  75.84W 100.0 4.5Mb B  COLOMBIA
97/11/19 12:09:27  14.04S 175.79W  33.0 5.4Ms B  SAMOA ISLANDS REGION
97/11/20 01:56:19  41.12N 142.45E  33.0 4.9Mb A  HOKKAIDO, JAPAN  REGION
97/11/20 06:08:10  58.86S  25.65W  33.0 5.2Ms B  SOUTH SANDWICH ISLANDS REGION
97/11/21 07:03:31  15.46S  74.42W  47.0 5.1Mb A  NEAR COAST OF PERU
97/11/21 11:23:06  22.21N  92.83E  56.9 6.0Mb B  INDIA-BANGLADESH BORDER REGION
97/11/21 21:18:27  44.47N 114.88W   5.0 3.7Ml A  WESTERN IDAHO
97/11/22 06:25:35  19.23N 108.46W  10.0 4.9Ms A  REVILLA GIGEDO ISLANDS REGION
97/11/22 12:06:56  37.64N 118.93W   5.0 4.5Ml A  CALIFORNIA-NEVADA BORDER REG
97/11/22 12:26:42  37.71N 119.02W   5.0 3.5Ml A  CENTRAL CALIFORNIA
97/11/22 13:41:08  28.80S  71.12W  33.0 5.2Mb B  NEAR COAST OF CENTRAL CHILE
97/11/22 17:20:36  37.64N 118.97W   5.0 4.8Ml A  CALIFORNIA-NEVADA BORDER REG
97/11/22 17:24:41  37.63N 118.93W   7.2 2.9Ml    CALIFORNIA-NEVADA BORDER REG
97/11/22 17:25:57  37.67N 118.97W   5.0 3.1Ml B  CALIFORNIA-NEVADA BORDER REG
97/11/22 17:33:45  37.64N 118.95W   3.0 3.0Ml    CALIFORNIA-NEVADA BORDER REG
97/11/22 18:11:00  37.63N 118.97W   5.0 4.7Ml A  CALIFORNIA-NEVADA BORDER REG
97/11/22 18:35:55  37.66N 118.93W   5.0 3.3Ml A  CALIFORNIA-NEVADA BORDER REG
97/11/22 18:37:09  37.70N 118.97W   5.0 3.4Ml A  CALIFORNIA-NEVADA BORDER REG
97/11/22 18:55:57  37.69N 118.94W   5.0 2.9Ml A  CALIFORNIA-NEVADA BORDER REG
97/11/22 19:02:05  37.68N 118.94W   5.0 3.6Ml A  CALIFORNIA-NEVADA BORDER REG
97/11/22 19:35:54  37.65N 118.97W   5.0 2.9Ml A  CALIFORNIA-NEVADA BORDER REG
97/11/23 03:51:02  40.15N 138.76E  33.0 5.8Mb A  EASTERN SEA OF JAPAN
97/11/23 04:27:22  51.30N 178.51W  33.0 4.2Mb B  ANDREANOF ISL, ALEUTIAN IS.
97/11/23 06:58:07  52.26N 170.13W  33.0 4.8Ms A  FOX ISLANDS, ALEUTIAN ISLANDS
97/11/23 07:11:13  51.32N 179.41W  33.0 4.7Mb B  ANDREANOF ISL, ALEUTIAN IS.
97/11/23 08:35:47   5.60S 102.52E  33.0 5.6Mb C  SOUTHERN SUMATERA, INDONESIA
97/11/23 15:00:45  51.93N 179.47E 107.5 4.6Mb B  RAT ISLANDS, ALEUTIAN ISLANDS
97/11/23 17:23:41  23.39N 122.80E  33.0 4.5Mb C  TAIWAN REGION
97/11/24 00:30:41  36.60N 121.08W   5.0 2.8Ml A  CENTRAL CALIFORNIA
97/11/24 00:44:35  37.63N 118.98W   5.0 3.7Ml A  CALIFORNIA-NEVADA BORDER REG
97/11/24 01:05:07  51.23N 178.31W  33.0 4.2Mb C  ANDREANOF ISL, ALEUTIAN IS.
97/11/24 01:09:29  52.25N 170.01W  33.0 5.1Mb A  FOX ISLANDS, ALEUTIAN ISLANDS
97/11/24 07:48:01  37.63N 118.89W   5.0 3.3Ml A  CALIFORNIA-NEVADA BORDER REG
97/11/24 07:48:36  37.60N 118.98W   5.0 3.3Ml C  CALIFORNIA-NEVADA BORDER REG
97/11/24 12:47:18  37.63N 118.97W   5.0 3.7Ml A  CALIFORNIA-NEVADA BORDER REG
97/11/24 15:37:11  12.64S 174.87E  33.0 5.3Ms B  NORTH OF FIJI ISLANDS
97/11/24 23:41:40  43.33N 146.42E  33.0 4.5Mb B  KURIL ISLANDS
97/11/25 12:14:35   1.26N 122.42E  33.0 6.8Ms B  MINAHASSA PENINSULA, SULAWESI
97/11/25 14:15:33  37.58N  18.01W  10.0 5.1Mb A  NORTH ATLANTIC OCEAN
97/11/25 16:07:20  37.64N 118.92W   6.9 3.0Md    CALIFORNIA-NEVADA BORDER REG
97/11/25 18:46:05  57.53N 151.57W  33.0 4.3Mb B  KODIAK ISLAND REGION
97/11/25 20:52:28  37.65N 118.93W   7.2 2.9Ml A  CALIFORNIA-NEVADA BORDER REG
97/11/25 22:28:11  64.30N 133.19W  10.0 4.6Mb A  S YUKON TERRITORY, CANADA
97/11/26 00:05:34  47.79N 123.07W  46.5 3.7Md    WASHINGTON
97/11/26 05:56:25  32.61N 118.19W   5.0 3.7Ml A  OFF COAST OF CALIFORNIA
97/11/26 13:28:07  37.87N 118.19W   5.0 3.4Ml A  CALIFORNIA-NEVADA BORDER REG
97/11/26 15:38:53  29.62N 113.95W  10.0 5.1Ms A  GULF OF CALIFORNIA
97/11/27 04:29:31  37.21N  21.10E  33.0 5.1Mb A  SOUTHERN GREECE
97/11/27 07:21:10  29.53S 179.04W 200.0 5.3Mb B  KERMADEC ISLANDS REGION
97/11/27 12:22:50  58.92N 150.54W 100.0 0.0   A  GULF OF ALASKA
97/11/27 19:24:30  36.88N  21.26E  33.0 4.5Mb B  SOUTHERN GREECE
97/11/27 20:39:11  38.73N 122.74W   5.0 2.9Ml A  NORTHERN CALIFORNIA
97/11/28 06:10:49  47.55N 145.42E 397.1 5.1Mb B  SEA OF OKHOTSK
97/11/28 10:28:44  36.01N  89.72W   5.0 2.3Lg B  NEW MADRID, MISSOURI  REGION
97/11/28 14:51:37  32.33N 115.26W  10.0 3.6Ml A  CALIF.-BAJA CALIF. BORDER REG
97/11/28 22:53:42  13.44S  68.78W 585.6 6.3Mb A  PERU-BOLIVIA BORDER REGION
97/11/29 08:59:50  60.17N 148.13W  70.0 5.0Mb A  KENAI PENINSULA, ALASKA
97/11/29 09:03:09  36.89N 118.21W   5.0 2.9Ml A  CENTRAL CALIFORNIA
97/11/29 12:02:05  37.64N 118.86W   5.0 2.9Md A  CALIFORNIA-NEVADA BORDER REG
97/11/29 13:50:59  33.96N 116.96W  10.0 2.8Ml A  SOUTHERN CALIFORNIA
97/11/29 14:18:55  11.22N  86.20W  33.0 5.2Ms A  NEAR COAST OF NICARAGUA
97/11/30 17:57:36  30.52N  41.83W  10.0 5.1Ms A  NORTHERN MID-ATLANTIC RIDGE
97/11/30 22:16:03  37.65N 118.93W   5.0 3.0Ml A  CALIFORNIA-NEVADA BORDER REG
97/11/30 22:17:40  30.66N  41.74W  10.0 5.2Mb A  NORTHERN MID-ATLANTIC RIDGE
97/12/01 18:17:50  40.39N 138.74E  33.0 5.2Mb B  EASTERN SEA OF JAPAN
97/12/02 10:54:54  17.51N  93.91W 100.0 4.5Mb B  CHIAPAS, MEXICO
97/12/02 11:47:47   6.67N 123.43E 600.0 5.3Mb C  MINDANAO, PHILIPPINE ISLANDS
97/12/02 19:22:44  35.98N  19.69E  33.0 4.9Mb A  CENTRAL MEDITERRANEAN SEA
97/12/02 21:39:49  37.65N 118.96W   5.0 2.9Ml A  CALIFORNIA-NEVADA BORDER REG
97/12/02 23:41:16  36.51N  89.48W  10.0 2.8Lg A  NEW MADRID, MISSOURI  REGION
97/12/03 00:15:03  37.64N 118.94W   5.0 3.1Ml A  CALIFORNIA-NEVADA BORDER REG
97/12/03 00:22:31  37.63N 118.92W   5.0 3.1Ml A  CALIFORNIA-NEVADA BORDER REG
97/12/03 04:48:04  37.65N 118.97W   5.0 3.2Ml A  CALIFORNIA-NEVADA BORDER REG
97/12/03 04:57:16  31.62N 116.40W  10.0 3.5Ml B  BAJA CALIFORNIA, MEXICO
97/12/03 09:43:16  43.70N 127.11W  10.0 4.1Mb C  OFF COAST OF OREGON
97/12/03 11:46:44  37.62N 118.96W   5.0 3.6Ml A  CALIFORNIA-NEVADA BORDER REG
97/12/03 15:28:24  40.29N 124.29W   7.7 2.8Md    NEAR COAST OF NORTHERN CALIF.
97/12/03 19:53:46  37.68N 118.87W   5.0 3.3Ml A  CALIFORNIA-NEVADA BORDER REG
97/12/04 08:32:57  50.82N 178.99W  33.0 4.6Mb B  ANDREANOF ISL, ALEUTIAN IS.
97/12/04 10:17:01  28.95N  64.19E  33.0 5.0Mb B  SOUTHWESTERN PAKISTAN
97/12/04 14:56:36  13.48N  90.69W  33.0 5.4Ms A  NEAR COAST OF GUATEMALA
97/12/04 20:08:49  14.22N  91.01W  33.0 4.5Mb C  GUATEMALA
97/12/04 22:14:28  13.59N  90.65W 108.3 5.1Mb A  NEAR COAST OF GUATEMALA
97/12/04 22:41:50  55.27N 162.64E  33.0 5.1Ms A  NEAR EAST COAST OF KAMCHATKA
97/12/05 11:26:54  54.97N 161.91E  33.0 7.7Ms A  NEAR EAST COAST OF KAMCHATKA
97/12/05 12:54:41  54.17N 160.36E  33.0 5.2Mb B  NEAR EAST COAST OF KAMCHATKA
97/12/05 13:28:46  53.58N 161.66E  33.0 4.9Mb B  OFF EAST COAST OF KAMCHATKA
97/12/05 14:57:06  61.04N 149.38W  60.0 5.2Mb A  SOUTHERN ALASKA
97/12/05 15:55:36  54.75N 162.31E  33.0 5.0Mb B  NEAR EAST COAST OF KAMCHATKA
97/12/05 16:10:12  54.94N 162.12E  33.0 4.3Mb C  NEAR EAST COAST OF KAMCHATKA
97/12/05 16:25:09  31.86N 116.28W   5.0 3.4Ml B  BAJA CALIFORNIA, MEXICO
97/12/05 17:04:38  34.09N 117.00W  10.0 4.0Ml A  SOUTHERN CALIFORNIA
97/12/05 17:23:45  53.84N 161.37E  33.0 5.0Mb B  OFF EAST COAST OF KAMCHATKA
97/12/05 18:13:48  54.02N 161.75E  33.0 4.6Mb B  NEAR EAST COAST OF KAMCHATKA
97/12/05 18:48:22  53.91N 161.45E  33.0 6.5Ms A  OFF EAST COAST OF KAMCHATKA
97/12/05 19:01:01  34.10N 116.99W   5.0 2.9Ml A  SOUTHERN CALIFORNIA
97/12/05 20:44:53  37.62N 119.00W   5.0 2.9Ml A  CALIFORNIA-NEVADA BORDER REG
97/12/05 21:19:44  54.35N 161.89E  33.0 5.1Mb C  NEAR EAST COAST OF KAMCHATKA
97/12/05 21:24:21  54.08N 161.45E  33.0 5.2Mb A  NEAR EAST COAST OF KAMCHATKA
97/12/05 22:37:24  53.86N 161.37E  33.0 5.1Mb A  OFF EAST COAST OF KAMCHATKA
97/12/05 23:57:21  53.95N 161.67E  33.0 5.2Mb A  OFF EAST COAST OF KAMCHATKA
97/12/06 08:06:48  64.96N  87.87W  10.0 5.3Mb A  NORTHWEST TERRITORIES, CANADA
97/12/06 10:05:05  54.04N 161.70E  47.0 5.4Mb A  NEAR EAST COAST OF KAMCHATKA
97/12/06 10:59:13  54.24N 161.68E  60.1 5.9Ms A  NEAR EAST COAST OF KAMCHATKA
97/12/06 12:43:30  53.74N 161.43E  33.0 5.3Mb B  OFF EAST COAST OF KAMCHATKA
97/12/06 13:20:00  54.23N 161.91E  33.0 4.8Mb B  NEAR EAST COAST OF KAMCHATKA
97/12/06 17:37:23  54.11N 161.75E  33.0 5.3Mb A  NEAR EAST COAST OF KAMCHATKA
97/12/06 19:47:39  54.40N 160.77E  33.0 5.3Mb A  NEAR EAST COAST OF KAMCHATKA
97/12/07 03:50:40  37.79N 141.47E  87.7 5.2Mb A  NEAR E COAST OF HONSHU, JAPAN
97/12/07 07:15:24  31.53N 115.71W   5.0 3.6Ml B  BAJA CALIFORNIA, MEXICO
97/12/07 10:17:42  43.01N 146.85E  33.0 5.1Mb B  KURIL ISLANDS
97/12/07 10:38:36  37.64N 118.90W   5.0 3.0Ml A  CALIFORNIA-NEVADA BORDER REG
97/12/07 13:14:46  54.18N 161.49E  33.0 5.1Mb A  NEAR EAST COAST OF KAMCHATKA
97/12/07 13:56:31  54.15N 161.55E  33.0 5.1Mb A  NEAR EAST COAST OF KAMCHATKA
97/12/07 14:45:27  54.14N 161.22E  66.3 4.9Mb B  NEAR EAST COAST OF KAMCHATKA
97/12/07 16:27:13  54.99N 162.30E  33.0 5.1Mb A  NEAR EAST COAST OF KAMCHATKA
97/12/07 17:56:18  54.89N 162.63E  33.0 6.0Ms A  NEAR EAST COAST OF KAMCHATKA
97/12/07 20:21:46  54.72N 162.20E  33.0 4.5Mb B  NEAR EAST COAST OF KAMCHATKA
97/12/07 23:05:50  53.98N 161.70E  33.0 5.1Mb A  OFF EAST COAST OF KAMCHATKA
97/12/08 01:47:40  14.42S 167.20E  33.0 5.3Mb B  VANUATU ISLANDS
97/12/08 14:37:59  54.05N 161.15E  33.0 4.9Mb C  NEAR EAST COAST OF KAMCHATKA
97/12/08 18:17:39  54.23N 161.76E  33.0 5.1Mb B  NEAR EAST COAST OF KAMCHATKA
97/12/08 21:06:13  54.06N 161.55E  33.0 5.2Ms B  NEAR EAST COAST OF KAMCHATKA
97/12/08 22:19:55  54.04N 161.55E  33.0 5.3Mb A  NEAR EAST COAST OF KAMCHATKA
97/12/08 23:41:26  54.25N 161.68E  33.0 4.8Mb C  NEAR EAST COAST OF KAMCHATKA
97/12/09 00:07:05  53.88N 161.41E  33.0 4.8Mb B  OFF EAST COAST OF KAMCHATKA
97/12/09 01:10:14  32.49N 115.36W   5.0 3.8Mb A  CALIF.-BAJA CALIF. BORDER REG
97/12/09 02:19:47  53.79N 161.78E  33.0 5.1Mb B  OFF EAST COAST OF KAMCHATKA
97/12/09 14:19:47  17.14S 172.75W  33.0 5.0Mb B  TONGA ISLANDS REGION
97/12/09 14:30:56  36.34N 120.46W  10.0 3.2Ml A  CENTRAL CALIFORNIA
97/12/10 06:36:45  15.23N 104.34W  33.0 4.7Mb B  OFF COAST OF MICHOACAN, MEXICO
97/12/10 11:12:42  50.97N 179.43W  33.0 5.0Mb B  ANDREANOF ISL, ALEUTIAN IS.
97/12/10 11:13:23  55.27N 162.63E  33.0 4.8Mb A  NEAR EAST COAST OF KAMCHATKA
97/12/10 13:46:00  53.58N 161.36E  33.0 4.6Mb C  OFF EAST COAST OF KAMCHATKA
97/12/10 20:12:13   4.72N  75.93W 100.0 4.5Mb B  COLOMBIA
97/12/11 07:56:25   3.92N  75.72W 150.0 5.8Mb A  COLOMBIA
97/12/11 09:50:36   2.32N 127.39E  68.5 5.2Mb C  NORTHERN MOLUCCA SEA
97/12/11 14:55:15  55.04N 162.56E  33.0 5.0Mb A  NEAR EAST COAST OF KAMCHATKA
97/12/11 18:10:01  37.67N 119.05W   5.0 3.7Ml A  CENTRAL CALIFORNIA
97/12/11 18:47:09   6.24S 100.67E  33.0 5.1Mb C  SW OF SUMATERA, INDONESIA
